User_ID,Month,Year,total_kwh,avg_kwh,total_cost,avg_cost,avg_wallet_balance,avg_session_duration,avg_cost_efficiency,peak_hour_ratio,City,Vehicle_Type,Subscription_Type,Payment_Mode,Charger_Type
U07647,9,2024,41.26,41.26,311.51,311.51,1571.55,60,7.54992729,0,Hyderabad,4W,Basic,Debit Card,Slow
U07648,1,2025,7.46,7.46,45.36,45.36,730.18,60,6.080428954,0,Chennai,2W,Basic,Credit Card,Superfast
U07649,1,2024,22.52,22.52,137.15,137.15,1298.76,60,6.090142096,0,Kolkata,4W,Pay-as-you-go,Debit Card,Fast
U07650,3,2024,33.04,33.04,388.22,388.22,357.62,60,11.75,0,Hyderabad,4W,Basic,Credit Card,Slow
U07651,2,2025,33.06,33.06,214.89,214.89,1242.49,60,6.5,1,Delhi,2W,Premium,UPI,Fast
U07652,5,2025,42.34,42.34,287.91,287.91,939.24,60,6.799952763,1,Kolkata,2W,Pay-as-you-go,Credit Card,Fast
U07653,10,2024,40.1,40.1,293.93,293.93,1978.45,60,7.329925187,1,Kolkata,4W,Basic,Wallet,Superfast
U07654,5,2024,2.17,2.17,25.58,25.58,787.87,60,11.78801843,1,Bangalore,3W,Premium,Debit Card,Fast
U07655,6,2024,40.37,40.37,329.02,329.02,815.05,60,8.150111469,1,Bangalore,3W,Premium,Credit Card,Superfast
U07656,2,2024,32.74,32.74,266.5,266.5,521.88,60,8.139890043,0,Bangalore,2W,Premium,Credit Card,Slow
U07657,1,2025,17.75,17.75,154.25,154.25,365.42,60,8.690140845,0,Ahmedabad,4W,Premium,Debit Card,Fast
U07658,3,2024,18.79,18.79,188.09,188.09,542.34,60,10.01011176,0,Pune,4W,Pay-as-you-go,UPI,Fast
U07659,9,2024,25.37,25.37,228.84,228.84,310.58,60,9.020102483,0,Pune,2W,Premium,Credit Card,Fast
U07660,9,2024,40.79,40.79,329.18,329.18,1591.29,60,8.070115224,0,Delhi,2W,Pay-as-you-go,Credit Card,Superfast
U07661,2,2025,29.41,29.41,303.81,303.81,1545.9,60,10.33015981,0,Pune,2W,Premium,Wallet,Superfast
U07662,4,2024,21.06,21.06,236.71,236.71,1796.45,60,11.23979107,0,Delhi,2W,Premium,Credit Card,Slow
U07663,3,2025,37.31,37.31,401.08,401.08,1803.24,60,10.74993299,0,Pune,2W,Pay-as-you-go,Wallet,Fast
U07664,1,2024,10.03,10.03,60.58,60.58,1510.64,60,6.039880359,0,Pune,2W,Pay-as-you-go,Credit Card,Superfast
U07665,6,2025,31.53,31.53,342.1,342.1,243.37,60,10.84998414,0,Delhi,2W,Pay-as-you-go,Debit Card,Fast
U07666,4,2025,39.23,39.23,434.28,434.28,892.05,60,11.07009941,0,Delhi,2W,Pay-as-you-go,Credit Card,Slow
U07667,1,2025,10.36,10.36,119.35,119.35,1981.95,60,11.52027027,0,Kolkata,4W,Pay-as-you-go,UPI,Slow
U07668,1,2024,19.4,19.4,198.85,198.85,275.38,60,10.25,0,Kolkata,4W,Basic,Wallet,Fast
U07669,11,2025,27.02,27.02,198.06,198.06,187.22,60,7.330125833,0,Bangalore,2W,Pay-as-you-go,UPI,Fast
U07670,4,2025,14.21,14.21,146.65,146.65,1287.42,60,10.32019704,0,Ahmedabad,4W,Pay-as-you-go,Wallet,Fast
U07671,11,2024,49.4,49.4,564.15,564.15,700.86,60,11.42004049,0,Bangalore,4W,Premium,Wallet,Fast
U07672,12,2024,25.74,25.74,213.13,213.13,157.58,60,8.28010878,0,Ahmedabad,2W,Premium,Debit Card,Superfast
U07673,1,2025,13.42,13.42,148.69,148.69,366.79,60,11.07973174,0,Mumbai,4W,Pay-as-you-go,UPI,Superfast
U07674,6,2024,36.55,36.55,264.26,264.26,1113.19,60,7.230095759,0,Chennai,4W,Premium,Wallet,Slow
U07675,5,2025,5.92,5.92,67.96,67.96,119.05,60,11.47972973,1,Bangalore,4W,Pay-as-you-go,Wallet,Fast
U07676,9,2024,21.87,21.87,196.83,196.83,1227.35,60,9,1,Hyderabad,4W,Pay-as-you-go,Wallet,Slow
U07677,4,2024,27.96,27.96,213.61,213.61,215.52,60,7.639842632,1,Chennai,2W,Basic,UPI,Fast
U07678,8,2025,5.82,5.82,53.02,53.02,136.43,60,9.109965636,1,Mumbai,2W,Pay-as-you-go,UPI,Slow
U07679,6,2025,15.18,15.18,108.99,108.99,1449.4,60,7.179841897,1,Ahmedabad,2W,Pay-as-you-go,Wallet,Slow
U07680,1,2025,49.57,49.57,477.85,477.85,1865.33,60,9.639903167,0,Kolkata,4W,Basic,UPI,Superfast
U07681,1,2024,3.38,3.38,34.48,34.48,1981.18,60,10.20118343,0,Pune,2W,Pay-as-you-go,Debit Card,Superfast
U07682,11,2025,17.66,17.66,128.04,128.04,1850.33,60,7.250283126,0,Chennai,2W,Pay-as-you-go,Wallet,Slow
U07683,1,2024,35.88,35.88,399.7,399.7,975.5,60,11.13991081,0,Chennai,2W,Pay-as-you-go,Debit Card,Superfast
U07684,12,2024,41.21,41.21,259.21,259.21,338.5,60,6.289978161,0,Bangalore,2W,Basic,Credit Card,Fast
U07685,11,2024,12.02,12.02,91.11,91.11,1102.41,60,7.579866889,0,Pune,4W,Pay-as-you-go,Wallet,Fast
U07686,11,2024,7.03,7.03,71.99,71.99,459.9,60,10.24039829,0,Delhi,2W,Basic,Credit Card,Superfast
U07687,7,2025,33.68,33.68,283.59,283.59,697.57,60,8.420130641,0,Pune,3W,Pay-as-you-go,UPI,Superfast
U07688,11,2025,8.75,8.75,66.76,66.76,1259.41,60,7.629714286,0,Kolkata,4W,Premium,Credit Card,Superfast
U07689,10,2024,31.99,31.99,268.72,268.72,1626.36,60,8.400125039,0,Pune,2W,Basic,Debit Card,Superfast
U07690,3,2024,2.77,2.77,21.19,21.19,1295.51,60,7.649819495,0,Delhi,4W,Basic,UPI,Superfast
U07691,12,2025,15.68,15.68,124.5,124.5,1932.05,60,7.94005102,0,Ahmedabad,2W,Premium,Credit Card,Fast
U07692,12,2024,14.35,14.35,145.51,145.51,920.88,60,10.14006969,0,Bangalore,3W,Premium,UPI,Superfast
U07693,8,2025,37.34,37.34,306.93,306.93,1148.04,60,8.219871452,0,Hyderabad,4W,Premium,Debit Card,Slow
U07694,3,2025,49.89,49.89,589.2,589.2,1089.21,60,11.80998196,0,Mumbai,2W,Premium,Credit Card,Fast
U07695,12,2024,16.54,16.54,166.39,166.39,1769.65,60,10.0598549,0,Hyderabad,3W,Premium,Debit Card,Superfast
U07696,8,2024,37.81,37.81,332.35,332.35,132.33,60,8.790002645,0,Mumbai,4W,Basic,UPI,Slow
U07697,11,2025,3.96,3.96,37.03,37.03,904.08,60,9.351010101,0,Delhi,2W,Basic,UPI,Fast
U07698,12,2024,44.81,44.81,509.04,509.04,1538.59,60,11.35996429,0,Delhi,4W,Premium,Debit Card,Slow
U07699,4,2024,36.67,36.67,298.86,298.86,658.83,60,8.149986365,1,Pune,2W,Premium,Wallet,Superfast
U07700,1,2024,8.87,8.87,97.04,97.04,667.74,60,10.94024803,1,Chennai,4W,Premium,Credit Card,Slow
U07701,2,2024,4.5,4.5,51.34,51.34,179.61,60,11.40888889,1,Ahmedabad,2W,Premium,Debit Card,Superfast
U07702,3,2024,34.68,34.68,341.6,341.6,1793.57,60,9.85005767,1,Bangalore,2W,Premium,Credit Card,Fast
U07703,7,2024,3.15,3.15,31.82,31.82,778.79,60,10.1015873,1,Chennai,4W,Basic,UPI,Slow
U07704,1,2024,43.56,43.56,432.12,432.12,1283.88,60,9.920110193,0,Kolkata,2W,Premium,Debit Card,Slow
U07705,4,2024,20.34,20.34,232.08,232.08,1018.14,60,11.4100295,0,Mumbai,3W,Basic,UPI,Fast
U07706,1,2025,41.77,41.77,360.48,360.48,1346.41,60,8.630117309,0,Pune,4W,Basic,Credit Card,Superfast
U07707,6,2025,46.7,46.7,452.06,452.06,1020.43,60,9.680085653,0,Pune,2W,Pay-as-you-go,UPI,Superfast
U07708,1,2025,25.34,25.34,169.52,169.52,345.56,60,6.689818469,0,Ahmedabad,4W,Basic,Debit Card,Fast
U07709,10,2024,7.51,7.51,77.58,77.58,1319.6,60,10.33022636,0,Hyderabad,3W,Pay-as-you-go,Wallet,Fast
U07710,5,2024,26.37,26.37,220.19,220.19,1438.64,60,8.350018961,0,Chennai,3W,Premium,Wallet,Superfast
U07711,10,2024,15.98,15.98,183.93,183.93,987.36,60,11.51001252,0,Delhi,4W,Basic,Debit Card,Fast
U07712,10,2024,26.98,26.98,182.38,182.38,1673.92,60,6.75982209,0,Chennai,2W,Basic,UPI,Superfast
U07713,5,2025,31.43,31.43,230.38,230.38,542.81,60,7.329939548,0,Bangalore,4W,Premium,Credit Card,Superfast
U07714,4,2025,40.37,40.37,438.01,438.01,1162.47,60,10.84988853,0,Bangalore,4W,Pay-as-you-go,UPI,Slow
U07715,1,2024,19.03,19.03,186.3,186.3,1641.53,60,9.78980557,0,Kolkata,4W,Premium,UPI,Fast
U07716,2,2025,3.57,3.57,25.7,25.7,905.84,60,7.198879552,0,Ahmedabad,3W,Premium,Debit Card,Superfast
U07717,1,2024,42.65,42.65,429.06,429.06,306.67,60,10.06002345,0,Ahmedabad,4W,Basic,Debit Card,Slow
U07718,7,2024,29.5,29.5,335.12,335.12,1541.02,60,11.36,0,Hyderabad,2W,Pay-as-you-go,Credit Card,Fast
U07719,5,2024,24.42,24.42,244.44,244.44,1221.18,60,10.00982801,0,Bangalore,3W,Premium,Wallet,Slow
U07720,8,2024,18.13,18.13,205.23,205.23,1817.82,60,11.31991175,0,Mumbai,2W,Pay-as-you-go,Credit Card,Fast
U07721,4,2025,5.43,5.43,40.24,40.24,283.19,60,7.4106814,0,Delhi,2W,Pay-as-you-go,Credit Card,Superfast
U07722,2,2024,23.51,23.51,172.09,172.09,845.98,60,7.319863888,0,Kolkata,4W,Basic,Debit Card,Slow
U07723,4,2024,48.16,48.16,424.77,424.77,224.17,60,8.819975083,1,Ahmedabad,2W,Pay-as-you-go,Debit Card,Fast
U07724,8,2025,26.65,26.65,177.49,177.49,1432.84,60,6.660037523,1,Ahmedabad,4W,Pay-as-you-go,Debit Card,Fast
U07725,7,2025,37.67,37.67,438.1,438.1,130.24,60,11.62994425,1,Bangalore,2W,Basic,Credit Card,Slow
U07726,4,2025,15.49,15.49,141.42,141.42,913.99,60,9.129761136,1,Ahmedabad,2W,Pay-as-you-go,Wallet,Slow
U07727,2,2025,3.43,3.43,39.82,39.82,441.44,60,11.60932945,1,Bangalore,4W,Basic,Credit Card,Superfast
U07728,3,2025,34.71,34.71,303.37,303.37,215.7,60,8.740132527,0,Delhi,4W,Basic,UPI,Fast
U07729,8,2025,2.41,2.41,17.76,17.76,615.78,60,7.369294606,0,Pune,2W,Pay-as-you-go,Debit Card,Superfast
U07730,12,2025,28.95,28.95,230.15,230.15,859.33,60,7.949913644,0,Pune,2W,Pay-as-you-go,Wallet,Fast
U07731,10,2024,42.35,42.35,493.8,493.8,902.14,60,11.65997639,0,Pune,4W,Pay-as-you-go,UPI,Superfast
U07732,12,2024,11.93,11.93,108.44,108.44,1238.15,60,9.089689858,0,Ahmedabad,2W,Pay-as-you-go,Credit Card,Fast
U07733,1,2024,43.02,43.02,338.57,338.57,629.39,60,7.870060437,0,Hyderabad,4W,Basic,Credit Card,Fast
U07734,11,2024,42.64,42.64,396.13,396.13,1187.31,60,9.290103189,0,Delhi,4W,Premium,Credit Card,Fast
U07735,7,2024,43.44,43.44,291.05,291.05,1458.72,60,6.700046041,0,Mumbai,3W,Premium,Credit Card,Slow
U07736,1,2025,41.7,41.7,474.96,474.96,1791.12,60,11.38992806,0,Chennai,4W,Pay-as-you-go,UPI,Slow
U07737,2,2024,36.42,36.42,260.04,260.04,1311.59,60,7.140032949,0,Pune,4W,Premium,Debit Card,Fast
U07738,3,2025,18,18,153.9,153.9,1414.14,60,8.55,0,Delhi,2W,Pay-as-you-go,Debit Card,Fast
U07739,8,2025,17.08,17.08,119.22,119.22,1388.21,60,6.980093677,0,Bangalore,2W,Premium,Debit Card,Fast
U07740,1,2025,17.35,17.35,106.01,106.01,1231.64,60,6.110086455,0,Chennai,2W,Premium,UPI,Slow
U07741,6,2024,23.56,23.56,268.82,268.82,286.51,60,11.41001698,0,Bangalore,4W,Premium,Debit Card,Slow
U07742,7,2025,10.81,10.81,129.18,129.18,1034.71,60,11.95004625,0,Delhi,2W,Premium,UPI,Superfast
U07743,3,2025,6.94,6.94,57.53,57.53,1231.91,60,8.28962536,0,Ahmedabad,4W,Premium,UPI,Superfast
U07744,1,2025,10.14,10.14,119.45,119.45,1429.71,60,11.7800789,0,Ahmedabad,2W,Pay-as-you-go,UPI,Fast
U07745,5,2024,32.83,32.83,357.85,357.85,1597.72,60,10.90009138,0,Bangalore,2W,Premium,UPI,Superfast
U07746,3,2024,47.53,47.53,428.25,428.25,722.26,60,9.010098885,0,Chennai,2W,Premium,Wallet,Superfast
U07747,12,2025,9.79,9.79,110.24,110.24,727.53,60,11.26046987,1,Mumbai,2W,Pay-as-you-go,Credit Card,Slow
U07748,3,2025,46.43,46.43,548.34,548.34,1970.23,60,11.81003661,1,Ahmedabad,3W,Premium,Credit Card,Fast
U07749,12,2025,45.38,45.38,351.7,351.7,500.99,60,7.750110181,1,Delhi,3W,Premium,UPI,Fast
U07750,4,2024,15.28,15.28,102.99,102.99,569.73,60,6.740183246,1,Chennai,4W,Pay-as-you-go,UPI,Slow
U07751,12,2024,32,32,233.92,233.92,875.99,60,7.31,1,Bangalore,2W,Premium,Debit Card,Superfast
U07752,8,2024,36.32,36.32,224.46,224.46,1463.98,60,6.180066079,0,Bangalore,3W,Premium,Debit Card,Superfast
U07753,2,2025,43.08,43.08,331.72,331.72,1524.47,60,7.700092851,0,Hyderabad,4W,Basic,Debit Card,Fast
U07754,1,2024,27.26,27.26,200.91,200.91,1302.84,60,7.370139398,0,Pune,4W,Pay-as-you-go,Debit Card,Superfast
U07755,2,2024,25.41,25.41,266.04,266.04,495.4,60,10.46989374,0,Bangalore,2W,Pay-as-you-go,Credit Card,Superfast
U07756,8,2025,21.46,21.46,219.54,219.54,765.94,60,10.23019571,0,Ahmedabad,2W,Basic,Debit Card,Slow
U07757,1,2024,30.71,30.71,217.12,217.12,459.55,60,7.070009769,0,Ahmedabad,4W,Basic,Debit Card,Superfast
U07758,9,2025,46.16,46.16,505.45,505.45,106.19,60,10.94995667,0,Bangalore,4W,Pay-as-you-go,UPI,Slow
U07759,11,2024,32.37,32.37,236.62,236.62,755.06,60,7.309854804,0,Kolkata,2W,Premium,UPI,Superfast
U07760,6,2025,10.86,10.86,92.64,92.64,1875.67,60,8.53038674,0,Bangalore,2W,Basic,Credit Card,Slow
U07761,7,2024,5.94,5.94,49.9,49.9,1605.14,60,8.400673401,0,Bangalore,4W,Premium,Credit Card,Slow
U07762,1,2025,44.85,44.85,270.89,270.89,1017.85,60,6.039910814,0,Ahmedabad,3W,Basic,Debit Card,Fast
U07763,4,2025,41.52,41.52,441.36,441.36,930.29,60,10.6300578,0,Bangalore,4W,Pay-as-you-go,Credit Card,Fast
U07764,12,2025,4.3,4.3,49.15,49.15,381.99,60,11.43023256,0,Mumbai,3W,Pay-as-you-go,UPI,Slow
U07765,2,2025,8.84,8.84,83.45,83.45,211.49,60,9.440045249,0,Bangalore,4W,Basic,Credit Card,Slow
U07766,10,2025,4.61,4.61,45.18,45.18,901.91,60,9.800433839,0,Bangalore,2W,Pay-as-you-go,Debit Card,Fast
U07767,2,2024,34.63,34.63,405.17,405.17,1503.55,60,11.69997112,0,Mumbai,2W,Basic,Wallet,Slow
U07768,4,2025,19.14,19.14,143.55,143.55,323.95,60,7.5,0,Pune,4W,Basic,Wallet,Fast
U07769,12,2025,28.43,28.43,239.95,239.95,1921.41,60,8.440028139,0,Hyderabad,4W,Premium,Debit Card,Slow
U07770,4,2025,32.96,32.96,268.62,268.62,840.3,60,8.149878641,0,Hyderabad,3W,Pay-as-you-go,UPI,Fast
U07771,12,2025,22.76,22.76,142.02,142.02,1473.32,60,6.239894552,1,Ahmedabad,4W,Premium,Debit Card,Fast
U07772,11,2025,41.42,41.42,467.22,467.22,176.11,60,11.28005794,1,Kolkata,4W,Pay-as-you-go,Wallet,Slow
U07773,6,2024,31.25,31.25,250,250,1540.33,60,8,1,Chennai,4W,Premium,Debit Card,Superfast
U07774,5,2024,32.22,32.22,365.05,365.05,1785.65,60,11.3299193,1,Pune,2W,Premium,Wallet,Fast
U07775,2,2024,24.83,24.83,198.89,198.89,1564.77,60,8.010068466,1,Pune,2W,Pay-as-you-go,Wallet,Superfast
U07776,8,2025,4.43,4.43,29.33,29.33,595.96,60,6.620767494,0,Chennai,4W,Basic,Wallet,Fast
U07777,11,2025,17.31,17.31,121.86,121.86,810.97,60,7.039861352,0,Pune,2W,Pay-as-you-go,Debit Card,Slow
U07778,2,2024,14.36,14.36,171.03,171.03,1718.05,60,11.91016713,0,Kolkata,2W,Basic,UPI,Superfast
U07779,10,2024,30.32,30.32,197.08,197.08,253.15,60,6.5,0,Chennai,4W,Basic,Wallet,Slow
U07780,12,2024,37.69,37.69,288.71,288.71,1009.4,60,7.660122048,0,Kolkata,4W,Pay-as-you-go,UPI,Superfast
U07781,12,2025,12.05,12.05,103.75,103.75,448.08,60,8.609958506,0,Mumbai,4W,Basic,Wallet,Fast
U07782,5,2024,33.87,33.87,246.91,246.91,1725.53,60,7.289932093,0,Mumbai,3W,Pay-as-you-go,Debit Card,Fast
U07783,8,2024,47.83,47.83,448.17,448.17,1655.67,60,9.370060631,0,Chennai,4W,Premium,Wallet,Fast
U07784,4,2024,45.66,45.66,365.28,365.28,901.85,60,8,0,Kolkata,2W,Pay-as-you-go,Debit Card,Superfast
U07785,8,2025,17.82,17.82,161.45,161.45,1392.37,60,9.060044893,0,Hyderabad,3W,Basic,UPI,Fast
U07786,2,2024,4.57,4.57,38.71,38.71,1550.72,60,8.470459519,0,Bangalore,4W,Basic,Debit Card,Fast
U07787,4,2025,6.78,6.78,54.38,54.38,168.24,60,8.020648968,0,Pune,4W,Basic,Credit Card,Fast
U07788,8,2024,48.54,48.54,420.36,420.36,595.2,60,8.660074166,0,Chennai,4W,Basic,UPI,Superfast
U07789,7,2024,48.77,48.77,377.48,377.48,312.36,60,7.740004101,0,Chennai,3W,Basic,Debit Card,Fast
U07790,10,2025,38.3,38.3,392.19,392.19,962.21,60,10.23994778,0,Chennai,2W,Basic,Credit Card,Fast
U07791,11,2024,45.53,45.53,366.06,366.06,1494.95,60,8.039973644,0,Pune,4W,Premium,Credit Card,Superfast
U07792,11,2024,14.12,14.12,86.98,86.98,1809.44,60,6.160056657,0,Ahmedabad,4W,Pay-as-you-go,Wallet,Slow
U07793,11,2025,20.3,20.3,147.58,147.58,1726.48,60,7.269950739,0,Kolkata,2W,Basic,UPI,Slow
U07794,4,2025,48.14,48.14,320.61,320.61,1157.2,60,6.659950145,0,Hyderabad,4W,Premium,Debit Card,Superfast
U07795,2,2025,40.29,40.29,432.71,432.71,164.04,60,10.73988583,1,Mumbai,4W,Pay-as-you-go,Credit Card,Slow
U07796,1,2024,27.66,27.66,314.22,314.22,1168.92,60,11.36008677,1,Mumbai,2W,Basic,Credit Card,Fast
U07797,1,2025,41.49,41.49,448.51,448.51,764.93,60,10.81007472,1,Bangalore,4W,Basic,Credit Card,Slow
U07798,9,2025,20.86,20.86,160.62,160.62,1192.33,60,7.699904123,1,Chennai,4W,Pay-as-you-go,Credit Card,Slow
U07799,12,2025,46.64,46.64,393.18,393.18,137.79,60,8.430102916,1,Mumbai,2W,Basic,Debit Card,Fast
U07800,11,2024,14.04,14.04,129.87,129.87,1330.17,60,9.25,0,Hyderabad,2W,Pay-as-you-go,UPI,Fast
U07801,7,2025,14.09,14.09,110.04,110.04,1458.19,60,7.80979418,0,Ahmedabad,3W,Basic,Credit Card,Fast
U07802,9,2025,9.33,9.33,80.89,80.89,1509.71,60,8.669882101,0,Kolkata,2W,Pay-as-you-go,Debit Card,Superfast
U07803,2,2024,8.82,8.82,61.39,61.39,1170.01,60,6.96031746,0,Hyderabad,4W,Basic,Wallet,Slow
U07804,9,2025,40.42,40.42,407.43,407.43,1949.09,60,10.07991094,0,Delhi,4W,Pay-as-you-go,Credit Card,Fast
U07805,7,2025,36.44,36.44,400.11,400.11,1243.77,60,10.97996707,0,Delhi,2W,Premium,Wallet,Fast
U07806,3,2024,24.95,24.95,269.96,269.96,1624.92,60,10.82004008,0,Mumbai,2W,Pay-as-you-go,Wallet,Superfast
U07807,4,2024,10.54,10.54,119.63,119.63,1720.48,60,11.35009488,0,Ahmedabad,2W,Premium,Debit Card,Fast
U07808,5,2025,33.5,33.5,257.95,257.95,1327.05,60,7.7,0,Hyderabad,4W,Pay-as-you-go,Wallet,Superfast
U07809,6,2025,16.58,16.58,144.25,144.25,1039,60,8.700241255,0,Mumbai,4W,Basic,Credit Card,Slow
U07810,12,2025,15.88,15.88,161.34,161.34,1401.79,60,10.15994962,0,Pune,2W,Basic,Credit Card,Superfast
U07811,6,2024,30.49,30.49,309.47,309.47,883.47,60,10.14988521,0,Hyderabad,4W,Premium,Debit Card,Slow
U07812,9,2025,9.6,9.6,68.93,68.93,880.65,60,7.180208333,0,Bangalore,2W,Premium,Debit Card,Slow
U07813,7,2024,26,26,182.78,182.78,1019.79,60,7.03,0,Bangalore,4W,Premium,UPI,Superfast
U07814,3,2024,36.62,36.62,301.02,301.02,1040.14,60,8.220098307,0,Bangalore,2W,Premium,Credit Card,Slow
U07815,7,2025,21.04,21.04,154.01,154.01,1721.85,60,7.31986692,0,Pune,4W,Pay-as-you-go,UPI,Superfast
U07816,6,2025,29.09,29.09,239.41,239.41,876.17,60,8.229975937,0,Kolkata,4W,Premium,Wallet,Slow
U07817,6,2024,13.05,13.05,154.77,154.77,1366.45,60,11.85977011,0,Pune,4W,Basic,Debit Card,Fast
U07818,4,2025,30.57,30.57,336.27,336.27,1075.99,60,11,0,Hyderabad,2W,Premium,Credit Card,Fast
U07819,9,2024,16.53,16.53,172.74,172.74,1251.15,60,10.45009074,1,Hyderabad,2W,Basic,Debit Card,Fast
U07820,11,2024,8.59,8.59,76.71,76.71,325.84,60,8.930151339,1,Ahmedabad,3W,Premium,UPI,Superfast
U07821,2,2025,15.98,15.98,110.74,110.74,1162.55,60,6.92991239,1,Mumbai,4W,Premium,Wallet,Slow
U07822,1,2024,14.22,14.22,162.82,162.82,917.75,60,11.45007032,1,Pune,4W,Basic,Wallet,Slow
U07823,4,2025,19.69,19.69,155.35,155.35,472.96,60,7.889791772,1,Hyderabad,2W,Premium,Credit Card,Superfast
U07824,7,2025,4.01,4.01,37.53,37.53,250.15,60,9.359102244,0,Bangalore,2W,Premium,Credit Card,Slow
U07825,2,2025,14.39,14.39,122.03,122.03,933.51,60,8.48019458,0,Mumbai,4W,Premium,Debit Card,Superfast
U07826,12,2025,12.85,12.85,106.91,106.91,1403.43,60,8.319844358,0,Chennai,3W,Basic,Credit Card,Slow
U07827,1,2024,30.6,30.6,265.61,265.61,1625.19,60,8.680065359,0,Hyderabad,4W,Pay-as-you-go,Wallet,Fast
U07828,10,2025,47.34,47.34,444.05,444.05,860.64,60,9.380016899,0,Delhi,2W,Basic,Credit Card,Superfast
U07829,7,2024,39.14,39.14,419.58,419.58,1003.1,60,10.71997956,0,Mumbai,4W,Pay-as-you-go,UPI,Superfast
U07830,9,2024,45.93,45.93,367.44,367.44,256.08,60,8,0,Hyderabad,4W,Pay-as-you-go,Wallet,Fast
U07831,7,2025,14.9,14.9,94.02,94.02,1863.51,60,6.310067114,0,Kolkata,2W,Pay-as-you-go,Wallet,Fast
U07832,10,2024,43.4,43.4,422.28,422.28,259.51,60,9.729953917,0,Mumbai,4W,Premium,Credit Card,Fast
U07833,12,2025,27.36,27.36,169.91,169.91,764.82,60,6.210160819,0,Delhi,2W,Basic,Credit Card,Slow
U07834,3,2025,48.55,48.55,410.25,410.25,554.88,60,8.450051493,0,Hyderabad,3W,Basic,Debit Card,Slow
U07835,3,2024,27.9,27.9,287.93,287.93,1367.13,60,10.32007168,0,Pune,4W,Pay-as-you-go,Debit Card,Slow
U07836,1,2024,16.52,16.52,132.82,132.82,315.56,60,8.039951574,0,Kolkata,4W,Basic,Debit Card,Superfast
U07837,5,2024,42.51,42.51,378.76,378.76,437.69,60,8.909903552,0,Bangalore,2W,Basic,Wallet,Superfast
U07838,4,2024,6.78,6.78,76.95,76.95,629.14,60,11.34955752,0,Ahmedabad,4W,Premium,Debit Card,Slow
U07839,9,2025,38.69,38.69,411.27,411.27,183.6,60,10.62987852,0,Hyderabad,4W,Basic,Debit Card,Slow
U07840,8,2025,6.52,6.52,46.23,46.23,390.58,60,7.090490798,0,Bangalore,3W,Pay-as-you-go,Wallet,Superfast
U07841,2,2025,35.72,35.72,346.13,346.13,1061.59,60,9.690089586,0,Pune,2W,Premium,Debit Card,Fast
U07842,3,2024,4.96,4.96,53.27,53.27,559.08,60,10.73991935,0,Kolkata,4W,Basic,Wallet,Slow
U07843,6,2024,7.43,7.43,81.66,81.66,1073.99,60,10.99057873,1,Chennai,2W,Pay-as-you-go,Wallet,Fast
U07844,3,2025,2.46,2.46,24.72,24.72,1177.53,60,10.04878049,1,Bangalore,4W,Pay-as-you-go,Wallet,Superfast
U07845,6,2025,19.18,19.18,181.63,181.63,985.28,60,9.469760167,1,Ahmedabad,2W,Premium,Wallet,Superfast
U07846,12,2024,27.64,27.64,233.56,233.56,1563.66,60,8.450072359,1,Delhi,3W,Basic,Wallet,Slow
U07847,3,2024,48.2,48.2,403.92,403.92,642.65,60,8.380082988,1,Mumbai,4W,Premium,Credit Card,Fast
U07848,1,2025,9.98,9.98,60.08,60.08,1358.35,60,6.02004008,0,Chennai,3W,Basic,Wallet,Fast
U07849,5,2025,19.41,19.41,216.62,216.62,1455.94,60,11.16022669,0,Mumbai,2W,Basic,UPI,Fast
U07850,8,2024,44.84,44.84,514.76,514.76,1894.62,60,11.47992864,0,Chennai,2W,Premium,Debit Card,Fast
U07851,11,2024,2.96,2.96,33.95,33.95,647.54,60,11.46959459,0,Ahmedabad,3W,Premium,Wallet,Superfast
U07852,11,2025,31.8,31.8,258.22,258.22,439.65,60,8.120125786,0,Kolkata,4W,Basic,UPI,Slow
U07853,12,2024,7.3,7.3,81.54,81.54,1611.74,60,11.16986301,0,Kolkata,3W,Basic,Debit Card,Slow
U07854,9,2025,7.67,7.67,90.2,90.2,1308.88,60,11.7601043,0,Pune,4W,Premium,Wallet,Slow
U07855,10,2024,40.7,40.7,417.99,417.99,1539.99,60,10.27002457,0,Kolkata,3W,Premium,Wallet,Fast
U07856,10,2024,4.44,4.44,39.43,39.43,966.36,60,8.880630631,0,Mumbai,2W,Basic,Wallet,Superfast
U07857,10,2024,4.38,4.38,35.3,35.3,854.32,60,8.059360731,0,Pune,2W,Pay-as-you-go,Credit Card,Superfast
U07858,11,2024,49.04,49.04,389.38,389.38,248.09,60,7.94004894,0,Delhi,4W,Pay-as-you-go,Debit Card,Superfast
U07859,3,2024,23.41,23.41,224.74,224.74,1714.4,60,9.600170867,0,Delhi,4W,Basic,Debit Card,Fast
U07860,5,2025,37.6,37.6,349.68,349.68,755.29,60,9.3,0,Hyderabad,4W,Premium,UPI,Superfast
U07861,3,2024,11.1,11.1,106.56,106.56,380.03,60,9.6,0,Chennai,4W,Basic,UPI,Fast
U07862,4,2024,29.23,29.23,219.52,219.52,1886.13,60,7.510092371,0,Delhi,4W,Pay-as-you-go,Credit Card,Superfast
U07863,6,2025,44.44,44.44,507.06,507.06,670.98,60,11.409991,0,Mumbai,4W,Basic,UPI,Fast
U07864,10,2025,2.56,2.56,18.84,18.84,1680.05,60,7.359375,0,Kolkata,2W,Basic,Wallet,Superfast
